I1,U1,U2,U3,R
0.0990330110036679,1.98066022007336,5,13.0193397799266,10
0.0992830943647883,1.98566188729577,5,13.0143381127042,10
0.0995331777259086,1.99066355451817,5,13.0093364454818,10
0.099783261087029,1.99566522174058,5,13.0043347782594,10
0.100033344448149,2.00066688896299,5,12.999333111037,10
0.10028342780927,2.0056685561854,5,12.9943314438146,10
0.10053351117039,2.0106702234078,5,12.9893297765922,10
0.100783594531511,2.01567189063021,5,12.9843281093698,10
0.101033677892631,2.02067355785262,5,12.9793264421474,10
0.101283761253751,2.02567522507502,5,12.974324774925,10
0.101533844614872,2.03067689229743,5,12.9693231077026,10
0.101783927975992,2.03567855951984,5,12.9643214404802,10
0.102034011337112,2.04068022674225,5,12.9593197732578,10
0.102284094698233,2.04568189396465,5,12.9543181060353,10
0.102534178059353,2.05068356118706,5,12.9493164388129,10
0.102784261420474,2.05568522840947,5,12.9443147715905,10
0.103034344781594,2.06068689563188,5,12.9393131043681,10
0.103284428142714,2.06568856285428,5,12.9343114371457,10
0.103534511503835,2.07069023007669,5,12.9293097699233,10
0.103784594864955,2.0756918972991,5,12.9243081027009,10
0.104034678226075,2.08069356452151,5,12.9193064354785,10
0.104284761587196,2.08569523174391,5,12.9143047682561,10
0.104534844948316,2.09069689896632,5,12.9093031010337,10
0.104784928309436,2.09569856618873,5,12.9043014338113,10
0.105035011670557,2.10070023341114,5,12.8992997665889,10
0.105285095031677,2.10570190063354,5,12.8942980993665,10
0.105535178392798,2.11070356785595,5,12.889296432144,10
0.105785261753918,2.11570523507836,5,12.8842947649216,10
0.106035345115038,2.12070690230077,5,12.8792930976992,10
0.106285428476159,2.12570856952317,5,12.8742914304768,10
0.106535511837279,2.13071023674558,5,12.8692897632544,10
0.106785595198399,2.13571190396799,5,12.864288096032,10
0.10703567855952,2.1407135711904,5,12.8592864288096,10
0.10728576192064,2.1457152384128,5,12.8542847615872,10
0.107535845281761,2.15071690563521,5,12.8492830943648,10
0.107785928642881,2.15571857285762,5,12.8442814271424,10
0.108036012004001,2.16072024008003,5,12.83927975992,10
0.108286095365122,2.16572190730243,5,12.8342780926976,10
0.108536178726242,2.17072357452484,5,12.8292764254752,10
0.108786262087362,2.17572524174725,5,12.8242747582528,10
0.109036345448483,2.18072690896966,5,12.8192730910303,10
0.109286428809603,2.18572857619206,5,12.8142714238079,10
0.109536512170724,2.19073024341447,5,12.8092697565855,10
0.109786595531844,2.19573191063688,5,12.8042680893631,10
0.110036678892964,2.20073357785929,5,12.7992664221407,10
0.110286762254085,2.20573524508169,5,12.7942647549183,10
0.110536845615205,2.2107369123041,5,12.7892630876959,10
0.110786928976325,2.21573857952651,5,12.7842614204735,10
0.111037012337446,2.22074024674892,5,12.7792597532511,10
